,0,1
7310,2.01e-05,9.9e-06
7311,2.29e-05,9.36e-06
7312,4.15e-05,1.44e-05
7313,5.215e-05,1.44e-05
7314,1.29e-05,4.8e-06
7315,3.57e-05,7.6e-06
7316,1.633e-05,6.4e-06
7317,1.87e-05,5.96e-06
7318,3.14e-05,1.734e-05
7319,2.104e-05,1.16e-05
7320,4.63e-05,2.39e-05
7321,1.806e-05,7.75e-06
7322,0.0001692,3.93e-05
7323,0.0001332,2.563e-05
7324,2.62e-05,1.24e-05
7325,8.7e-06,3.93e-06
7326,1.264e-05,4.95e-06
7327,9.95e-06,4.23e-06
7328,4.12e-05,1.1e-05
7329,2.32e-05,7.87e-06
7330,1.395e-05,4.95e-06
7331,4.685e-05,1.633e-05
7332,3.86e-05,1.91e-05
7333,2.384e-05,1.19e-05
7334,9.3e-06,5.2e-06
7335,1.7e-05,7.45e-06
7336,1.2e-05,5.25e-06
7337,1.81e-05,9.54e-06
7338,1.52e-05,6e-06
7339,9.94e-05,2.23e-05
7340,6.63e-05,2.13e-05
7341,3.01e-05,1.097e-05
7342,3.356e-05,9.83e-06
7343,2.337e-05,1.055e-05
7344,8.94e-06,4.35e-06
7345,1.764e-05,8.7e-06
7346,7.1e-06,4.35e-06
7347,6.13e-05,2.384e-05
7348,2.58e-05,7.4e-06
7349,4.7e-06,3.7e-06
7350,3.004e-05,1.216e-05
7351,2.88e-05,1.39e-05
7352,2.93e-05,9.7e-06
7353,3.344e-05,1.71e-05
7354,1.15e-05,4.8e-06
7355,7.87e-05,2.33e-05
7356,2.52e-05,7.75e-06
7357,2.164e-05,7.9e-06
7358,2.295e-05,7.75e-06
7359,2.83e-05,1.603e-05
7360,2.515e-05,9.54e-06
7361,1.93e-05,1.06e-05
7362,3.49e-05,1.29e-05
7363,3.04e-05,1.08e-05
7364,1.05e-05,6.2e-06
7365,3.41e-05,1.23e-05
7366,1.526e-05,8.4e-06
7367,1.71e-05,5.4e-06
7368,3.606e-05,1.39e-05
7369,3.09e-05,1.05e-05
7370,1.746e-05,8.4e-06
7371,3.12e-05,9.4e-06
7372,7.87e-06,4.05e-06
7373,3e-05,8.2e-06
7374,1.9e-05,7e-06
7375,3.046e-05,1.27e-05
7376,1.71e-05,7.1e-06
7377,1.86e-05,6.1e-06
7378,1.925e-05,8.05e-06
7379,1.29e-05,5.4e-06
7380,1.9e-05,7.15e-06
7381,4.965e-05,1.705e-05
7382,4.196e-05,1.05e-05
7383,2.676e-05,1e-05
7384,2.8e-05,9e-06
7385,1.34e-05,4.6e-06
7386,2.32e-05,8.64e-06
7387,2e-05,8.7e-06
7388,3.594e-05,2e-05
7389,1.75e-05,6.9e-06
7390,3.576e-05,1.156e-05
7391,2.67e-05,1.13e-05
7392,2.07e-05,6.8e-06
7393,1.36e-05,5.9e-06
7394,5.823e-05,1.377e-05
7395,4.31e-05,3.14e-05
7396,3.71e-05,1.496e-05
7397,4.54e-05,1.38e-05
7398,2.366e-05,7.6e-06
7399,3.1e-05,1.54e-05
7400,2.86e-05,1.055e-05
7401,2.83e-05,8.76e-06
7402,5.7e-06,3.4e-06
7403,1.67e-05,6.2e-06
7404,1.37e-05,6.2e-06
7405,2.354e-05,1.06e-05
7406,2.44e-05,1.1e-05
7407,1.96e-05,6.6e-06
7408,2.2e-05,8.4e-06
7409,1.28e-05,5.54e-06
7410,2.825e-05,8.34e-06
7411,2.724e-05,1.25e-05
7412,1.58e-05,4.7e-06
7413,2.354e-05,8.05e-06
7414,3.284e-05,1.687e-05
7415,2.253e-05,8.8e-06
7416,1.46e-05,4.4e-06
7417,4.953e-05,1.71e-05
7418,1.854e-05,9.3e-06
7419,1.99e-05,8.3e-06
7420,1.28e-05,4.95e-06
7421,2.736e-05,9.66e-06
7422,2.4e-05,7.75e-06
7423,0.0001009,2.897e-05
7424,2.86e-05,1e-05
7425,2.38e-05,8.34e-06
7426,1.884e-05,8.1e-06
7427,2.104e-05,9.36e-06
7428,1.585e-05,5.54e-06
7429,2.044e-05,6.5e-06
7430,2.563e-05,7.3e-06
7431,8.3e-06,4.77e-06
7432,2.587e-05,8.05e-06
7433,1.83e-05,9.6e-06
7434,1.496e-05,5.7e-06
7435,2.77e-05,1e-05
7436,4.64e-05,1.776e-05
7437,1.264e-05,5.25e-06
7438,1.3e-05,6.26e-06
7439,1.94e-05,9.7e-06
7440,3.177e-05,3.403e-05
7441,2.59e-05,1.11e-05
7442,1.055e-05,5.54e-06
7443,3.67e-05,1.01e-05
7444,2.46e-05,7.75e-06
7445,9.9e-06,5.36e-06
7446,4.894e-05,1.42e-05
7447,1.615e-05,5.4e-06
7448,3.39e-05,1.204e-05
7449,2.54e-05,8.8e-06
7450,7.85e-05,4.464e-05
7451,6.235e-05,6.24e-05
7452,4.39e-05,2.75e-05
7453,2.694e-05,8.2e-06
7454,3.976e-05,1.16e-05
7455,2.44e-05,8.64e-06
7456,1.657e-05,5.9e-06
7457,1.335e-05,6.14e-06
7458,1.78e-05,7.8e-06
7459,1.305e-05,5.3e-06
7460,1.39e-05,6.26e-06
7461,2.134e-05,9.7e-06
7462,4.184e-05,3.11e-05
7463,4.333e-05,2.87e-05
7464,1.854e-05,6.1e-06
7465,3.284e-05,8.3e-06
7466,0.0001341,2.64e-05
7467,3.177e-05,1.8e-05
7468,8.3e-06,3.93e-06
7469,4.75e-05,1.24e-05
7470,3.88e-05,1.377e-05
7471,2.67e-05,1.51e-05
7472,1.42e-05,5.9e-06
7473,3.03e-05,1.436e-05
7474,9.83e-06,6.7e-06
7475,1.603e-05,8.8e-06
7476,1.76e-05,6.5e-06
7477,3.844e-05,9.3e-06
7478,2.57e-05,9.1e-06
7479,1.28e-05,5.54e-06
7480,2.02e-05,8.1e-06
7481,0.0001704,2.87e-05
7482,1.94e-05,6e-06
7483,1.57e-05,6.14e-06
7484,1.72e-05,7.15e-06
7485,2.13e-05,7.6e-06
7486,3.06e-05,1.33e-05
7487,1.174e-05,6.7e-06
7488,2.91e-05,8.76e-06
7489,1.99e-05,8.94e-06
7490,2.99e-05,8.46e-06
7491,1.83e-05,1.264e-05
7492,1.7e-05,6.4e-06
7493,1.54e-05,1.31e-05
7494,2.885e-05,1.15e-05
7495,1.85e-05,9.36e-06
7496,3.25e-05,1.39e-05
7497,2.635e-05,1.544e-05
7498,2.533e-05,1.03e-05
7499,2.59e-05,1.23e-05
7500,2.104e-05,9.9e-06
7501,6.12e-05,1.6e-05
7502,1.58e-05,8.94e-06
7503,2.45e-05,7.33e-06
7504,2.14e-05,6.26e-06
7505,2.99e-05,9.6e-06
7506,2.43e-05,1.01e-05
7507,1.45e-05,5.3e-06
7508,4.26e-05,9.95e-06
7509,4.584e-05,1.335e-05
7510,2.91e-05,8.94e-06
7511,1.08e-05,5.5e-06
7512,1.764e-05,8.17e-06
7513,7.33e-06,4e-06
7514,2.86e-05,1.12e-05
7515,3.26e-05,8.76e-06
7516,2.46e-05,8.1e-06
7517,2.384e-05,7.03e-06
7518,2.396e-05,7.03e-06
7519,1.59e-05,5.36e-06
7520,5.96e-06,3.16e-06
7521,2.307e-05,9e-06
7522,2.635e-05,1.15e-05
7523,2.295e-05,6.85e-06
7524,2.54e-05,8.357e-05
7525,3.27e-05,1.043e-05
7526,8.3e-05,2.83e-05
7527,1.127e-05,4.95e-06
7528,2.176e-05,9e-06
7529,4.196e-05,1.61e-05
7530,1.997e-05,1.585e-05
7531,7.1e-06,3.76e-06
7532,4.405e-05,2.02e-05
7533,1.734e-05,8.5e-06
7534,3.14e-05,1.02e-05
7535,1.49e-05,6.5e-06
7536,2.325e-05,6.4e-06
7537,5.04e-05,3.636e-05
7538,1.67e-05,6.44e-06
7539,2.795e-05,1.204e-05
7540,2.7e-05,8.8e-06
7541,1.776e-05,6.7e-06
7542,1.72e-05,7.6e-06
7543,1.776e-05,7.6e-06
7544,8.446e-05,2.706e-05
7545,1.1e-05,4.23e-06
7546,1.52e-05,4.23e-06
7547,6.866e-05,2.15e-05
7548,1.07e-05,4.5e-06
7549,3.535e-05,1.07e-05
7550,5.65e-05,1.32e-05
7551,1.54e-05,5.5e-06
7552,2.71e-05,1.07e-05
7553,2.52e-05,8.3e-06
7554,1.65e-05,8.64e-06
7555,1.24e-05,4.4e-06
7556,1.75e-05,7e-06
7557,2.65e-05,1.15e-05
7558,1.94e-05,8.7e-06
7559,3.24e-05,1.14e-05
7560,5.95e-05,2.32e-05
7561,1.85e-05,7.75e-06
7562,3.27e-05,1.31e-05
7563,1.16e-05,4.77e-06
7564,1.41e-05,6.7e-06
7565,2.96e-05,1.264e-05
7566,7.2e-05,4.107e-05
7567,2.22e-05,8.34e-06
7568,1.943e-05,6.8e-06
7569,2.38e-05,8.64e-06
7570,2.41e-05,1.323e-05
7571,3.02e-05,9.95e-06
7572,3.463e-05,2.22e-05
7573,9e-06,4.4e-06
7574,4.97e-05,1.82e-05
7575,1.75e-05,5.96e-06
7576,3.29e-05,1.74e-05
7577,1.407e-05,5.9e-06
7578,1.92e-05,6.2e-06
7579,3.53e-05,1.204e-05
7580,2e-05,7.03e-06
7581,8.166e-05,2.99e-05
7582,2.635e-05,9.8e-06
7583,1.544e-05,1.03e-05
7584,9.95e-06,4.9e-06
7585,1.085e-05,3.7e-06
7586,1.03e-05,5.5e-06
7587,1.156e-05,5.54e-06
7588,3.17e-05,1.264e-05
7589,7.03e-06,4.2e-06
7590,2.6e-05,9.24e-06
7591,1.31e-05,4.95e-06
7592,2.986e-05,9.54e-06
7593,1.47e-05,6.8e-06
7594,3.64e-05,1.067e-05
7595,2.19e-05,7.75e-06
7596,1.156e-05,5.1e-06
7597,8.905e-05,2.19e-05
7598,9.364e-05,1.895e-05
7599,1.9e-05,6.2e-06
7600,1.496e-05,6.7e-06
7601,4.363e-05,1.64e-05
7602,2.444e-05,9.2e-06
7603,2.17e-05,6.6e-06
7604,1.57e-05,6.26e-06
7605,2.503e-05,1.09e-05
7606,2.89e-05,8.6e-06
7607,1.38e-05,5.66e-06
7608,7e-06,4.8e-06
7609,1.746e-05,5.5e-06
7610,1.603e-05,7.57e-06
7611,1.7e-05,5.4e-06
7612,6.36e-05,1.514e-05
7613,2.22e-05,6.6e-06
7614,2.605e-05,9.4e-06
7615,1.67e-05,7.03e-06
7616,8.76e-06,4.3e-06
7617,1.967e-05,7.87e-06
7618,1.436e-05,7.75e-06
7619,2.027e-05,7.15e-06
7620,1.156e-05,5.25e-06
7621,2.82e-05,9.6e-06
7622,4.536e-05,1.43e-05
7623,2.885e-05,1.264e-05
7624,1.24e-05,4.7e-06
7625,1.9e-05,7.33e-06
7626,2.82e-05,1.1e-05
7627,1.353e-05,4.53e-06
7628,3.39e-05,1.1e-05
7629,4.14e-05,2.253e-05
7630,1.043e-05,5e-06
7631,2.55e-05,1.013e-05
7632,1.47e-05,5.2e-06
7633,6.056e-05,2.193e-05
7634,4.64e-05,2.05e-05
7635,4.333e-05,1.79e-05
7636,4.846e-05,1.9e-05
7637,1.61e-05,7e-06
7638,1.94e-05,7.3e-06
7639,2.92e-05,1.25e-05
7640,5.59e-05,2.75e-05
7641,1.75e-05,1.09e-05
7642,3.433e-05,1.15e-05
7643,2.07e-05,7.4e-06
7644,2.414e-05,9.5e-06
7645,3.26e-05,1.24e-05
7646,1.73e-05,6.44e-06
7647,1.93e-05,9.2e-06
7648,1.32e-05,5.07e-06
7649,7.75e-05,2.056e-05
7650,4.4e-05,1.645e-05
7651,5.04e-05,1.2e-05
7652,3.666e-05,9.36e-06
7653,1.52e-05,5.8e-06
7654,2.044e-05,8.2e-06
7655,3.95e-05,1.1e-05
7656,1.407e-05,7.87e-06
7657,1.425e-05,6e-06
7658,2.456e-05,1.08e-05
7659,1.64e-05,7.4e-06
7660,1.64e-05,2.915e-05
7661,2.31e-05,1.15e-05
7662,3.85e-05,8.8e-06
7663,1.49e-05,7e-06
7664,3.34e-05,1.39e-05
7665,1.11e-05,5.07e-06
7666,1.44e-05,6.5e-06
7667,5.364e-05,1.436e-05
7668,1.42e-05,5.54e-06
7669,2.18e-05,5.6e-06
7670,6.54e-05,2.664e-05
7671,1.335e-05,5.4e-06
7672,3.415e-05,1.377e-05
7673,1.71e-05,7.1e-06
7674,3.463e-05,2.09e-05
7675,1.97e-05,1.05e-05
7676,3.475e-05,1.14e-05
7677,1.77e-05,8.3e-06
7678,2.66e-05,8.2e-06
7679,9.34e-05,2.18e-05
7680,1.87e-05,9e-06
7681,1.574e-05,5.5e-06
7682,2.885e-05,7.2e-06
7683,8.17e-06,5.8e-06
7684,1.3e-05,5.8e-06
7685,3.6e-05,1.204e-05
7686,5.63e-05,1.9e-05
7687,6.634e-05,1.585e-05
7688,7.03e-06,3.5e-06
7689,1.204e-05,4.6e-06
7690,1.86e-05,7.75e-06
7691,1.603e-05,5.54e-06
7692,1.67e-05,5.2e-06
7693,1.925e-05,6.8e-06
7694,2.676e-05,9.9e-06
7695,0.00010145,2.52e-05
7696,2.444e-05,8.9e-06
7697,1.496e-05,5.66e-06
7698,3.19e-05,2.19e-05
7699,6.38e-05,2.02e-05
7700,1.66e-05,5.7e-06
7701,3.17e-05,1.127e-05
7702,4.84e-05,1.63e-05
7703,1.264e-05,7.9e-06
7704,8.5e-06,4.23e-06
7705,5.054e-05,1.794e-05
7706,2.027e-05,1e-05
7707,7.4e-06,3.8e-06
7708,2.605e-05,1e-05
7709,1.78e-05,6.56e-06
7710,5.03e-05,2.33e-05
7711,1.246e-05,5.7e-06
7712,8.4e-05,1.997e-05
7713,3.33e-05,1.03e-05
7714,4.417e-05,1.574e-05
7715,1.99e-05,6.6e-06
7716,7.915e-05,3.71e-05
7717,3.31e-05,1.127e-05
7718,1.603e-05,6.14e-06
7719,1.335e-05,6.14e-06
7720,1.353e-05,7.15e-06
7721,5.925e-05,4.07e-05
7722,3.11e-05,1.06e-05
7723,5.23e-05,2.77e-05
7724,2.11e-05,9.4e-06
7725,2.41e-05,1.19e-05
7726,3.08e-05,2.75e-05
7727,1.514e-05,6.85e-06
7728,3.36e-05,8.3e-06
7729,2.47e-05,9.6e-06
7730,2.295e-05,8.5e-06
7731,6.85e-06,3.8e-06
7732,5.8e-06,4.1e-06
7733,3.695e-05,1.186e-05
7734,3.94e-05,1.14e-05
7735,1.5e-05,6e-06
7736,6.14e-06,4.53e-06
7737,7.98e-05,2.46e-05
7738,4.5e-05,1.56e-05
7739,2.64e-05,8.8e-06
7740,3.46e-05,1.806e-05
7741,1.466e-05,5.3e-06
7742,2.503e-05,7.5e-06
7743,2.164e-05,9.6e-06
7744,3.666e-05,1.186e-05
7745,4.166e-05,1.3e-05
7746,1.013e-05,4.05e-06
7747,3.92e-05,1.514e-05
7748,2.986e-05,1.36e-05
7749,3.06e-05,9.7e-06
7750,1.42e-05,6.9e-06
7751,3.165e-05,9.95e-06
7752,4.494e-05,1.07e-05
7753,1.33e-05,5.25e-06
7754,3.463e-05,1.09e-05
7755,1.19e-05,5.5e-06
7756,2.9e-05,9.36e-06
7757,1.526e-05,5.4e-06
7758,3.856e-05,1.23e-05
7759,0.0001361,3.58e-05
7760,1.38e-05,5.07e-06
7761,3.034e-05,1.204e-05
7762,2.545e-05,1.76e-05
7763,5.89e-05,1.48e-05
7764,4.745e-05,1.323e-05
7765,3.79e-05,1.884e-05
7766,3.36e-05,9.6e-06
7767,1.88e-05,7.45e-06
7768,3.713e-05,1.09e-05
7769,2.056e-05,6.26e-06
7770,1.88e-05,6.26e-06
7771,1.72e-05,7e-06
7772,2.65e-05,1.85e-05
7773,3.66e-05,1.53e-05
7774,0.00011516,2.83e-05
7775,2.605e-05,9.54e-06
7776,1.854e-05,1.22e-05
7777,1.216e-05,4.7e-06
7778,1.46e-05,7.5e-06
7779,2.19e-05,8.5e-06
7780,1.323e-05,4.8e-06
7781,2.426e-05,1.03e-05
7782,2.44e-05,9.8e-06
7783,1.84e-05,8.9e-06
7784,0.0001891,5.82e-05
7785,4.41e-05,1.407e-05
7786,7.1e-06,3.76e-06
7787,2.813e-05,1.556e-05
7788,1.7e-05,6.44e-06
7789,1.866e-05,7.4e-06
7790,1.776e-05,6.14e-06
7791,3.06e-05,8e-06
7792,3.296e-05,1.11e-05
7793,1.025e-05,4.1e-06
7794,1.8e-05,7.45e-06
7795,9.6e-06,4.4e-06
7796,8.6e-06,4.23e-06
7797,1.31e-05,5.25e-06
7798,2.66e-05,8.34e-06
7799,4.846e-05,1.335e-05
7800,1.824e-05,9.83e-06
7801,3.403e-05,2.986e-05
7802,1.69e-05,5.3e-06
7803,1.36e-05,6.14e-06
7804,1.717e-05,1.08e-05
7805,8.8e-06,4e-06
7806,1.33e-05,4.23e-06
7807,1.067e-05,4.4e-06
7808,3.79e-05,1.62e-05
7809,3.237e-05,1.127e-05
7810,6.09e-05,4.774e-05
7811,2.134e-05,6.5e-06
7812,4.035e-05,1.26e-05
7813,1.21e-05,7e-06
7814,2.38e-05,6.9e-06
7815,1.734e-05,7.9e-06
7816,2.83e-05,2.06e-05
7817,1.246e-05,7.4e-06
7818,1.78e-05,7.45e-06
7819,9e-06,4.77e-06
7820,3.27e-05,1.93e-05
7821,2.47e-05,1.3e-05
7822,1.204e-05,6.3e-06
7823,9.36e-06,6.1e-06
7824,2.01e-05,7.15e-06
7825,1.067e-05,4.65e-06
7826,2.81e-05,1.28e-05
7827,3.225e-05,1.21e-05
7828,2.69e-05,1.06e-05
7829,2.974e-05,1.36e-05
7830,1.84e-05,7.3e-06
7831,6.205e-05,1.967e-05
7832,1.54e-05,6e-06
7833,1.66e-05,7.15e-06
7834,7.26e-05,2.79e-05
7835,1.574e-05,6e-06
7836,3.28e-05,9.06e-06
7837,2.26e-05,6.9e-06
7838,2.366e-05,1.14e-05
7839,3.695e-05,9.66e-06
7840,2.11e-05,1.377e-05
7841,2.02e-05,1.08e-05
7842,5.925e-05,1.395e-05
7843,3.99e-05,1.89e-05
7844,2.37e-05,1.32e-05
7845,5.75e-05,1.58e-05
7846,2.587e-05,1.13e-05
7847,1.65e-05,9.6e-06
7848,1.29e-05,7.45e-06
7849,5.55e-05,1.884e-05
7850,1.75e-05,5.84e-06
7851,2.15e-05,7.45e-06
7852,2.88e-05,1.127e-05
7853,3.594e-05,1.955e-05
7854,1.18e-05,7.1e-06
7855,1.21e-05,5.54e-06
7856,8.6e-06,4.3e-06
7857,9.1e-06,4.35e-06
7858,3.815e-05,2.11e-05
7859,8.4e-06,4.1e-06
7860,1.43e-05,5.07e-06
7861,1.67e-05,2.16e-05
7862,9.06e-06,4e-06
7863,1.407e-05,5.84e-06
7864,3.53e-05,1.07e-05
7865,3.51e-05,1.24e-05
7866,1.943e-05,7.3e-06
7867,2.9e-05,2.11e-05
7868,1.264e-05,5.54e-06
7869,1.514e-05,7.33e-06
7870,2.12e-05,7.9e-06
7871,1.3e-05,4.05e-06
7872,2.43e-05,6.26e-06
7873,1.69e-05,6.56e-06
7874,2.503e-05,8e-06
7875,2.056e-05,8.7e-06
7876,2.76e-05,1.05e-05
7877,1.27e-05,5.6e-06
7878,1.53e-05,5.25e-06
7879,7.8e-06,3.6e-06
7880,2.885e-05,1.47e-05
7881,2.37e-05,8.05e-06
7882,2.73e-05,1.12e-05
7883,1.43e-05,5.9e-06
7884,3.66e-05,1e-05
7885,7.27e-05,2.77e-05
7886,1.52e-05,5.9e-06
7887,9.36e-06,5e-06
7888,4.32e-05,1.18e-05
7889,8.2e-06,6.85e-06
7890,9.83e-06,4.35e-06
7891,1.17e-05,5.3e-06
7892,7e-06,4.05e-06
7893,4.065e-05,1.41e-05
7894,2.31e-05,8.1e-06
7895,5.42e-05,1.38e-05
7896,6.7e-05,2.086e-05
7897,1.174e-05,4.77e-06
7898,1.097e-05,4.1e-06
7899,1.985e-05,9.3e-06
7900,2.91e-05,1.4e-05
7901,2.25e-05,8.4e-06
7902,1.454e-05,7.87e-06
7903,1.55e-05,5.2e-06
7904,2.57e-05,7e-06
7905,2.41e-05,7.9e-06
7906,3.35e-05,1.305e-05
7907,5.454e-05,1.51e-05
7908,2.3e-05,7.4e-06
7909,1.234e-05,5.4e-06
7910,1.53e-05,5.84e-06
7911,2.43e-05,1.13e-05
7912,1.65e-05,9.36e-06
7913,1.86e-05,6.7e-06
7914,2.766e-05,9.54e-06
7915,1.323e-05,7.1e-06
7916,1.276e-05,5.2e-06
7917,1.746e-05,9.54e-06
7918,1.574e-05,5.8e-06
7919,2.3e-05,9.95e-06
7920,1.353e-05,7e-06
7921,1.35e-05,5.07e-06
7922,1.043e-05,4.35e-06
7923,8.53e-05,2.21e-05
7924,9.54e-06,4.8e-06
7925,2.48e-05,1.21e-05
7926,4.17e-05,1.51e-05
7927,4.36e-05,1.955e-05
7928,1.574e-05,6.3e-06
7929,1.09e-05,5.07e-06
7930,9e-06,4.3e-06
7931,5.746e-05,1.84e-05
7932,2.086e-05,6.6e-06
7933,2.18e-05,6.7e-06
7934,2.81e-05,1.03e-05
7935,0.0001058,2.75e-05
7936,1.824e-05,7.15e-06
7937,2.986e-05,1.025e-05
7938,3.67e-05,1.425e-05
7939,2.94e-05,9.36e-06
7940,5.364e-05,1.73e-05
7941,3.06e-05,1.5e-05
7942,1.955e-05,6.9e-06
7943,4.88e-05,2.646e-05
7944,1.687e-05,8.64e-06
7945,1.043e-05,5.96e-06
7946,2.55e-05,7.7e-06
7947,4.11e-05,2.575e-05
7948,1.276e-05,4.6e-06
7949,3.74e-05,1.335e-05
7950,1.144e-05,4.95e-06
7951,3.45e-05,1.66e-05
7952,1.264e-05,7.33e-06
7953,1.39e-05,7.03e-06
7954,5.29e-05,2.205e-05
7955,1.48e-05,6.74e-06
7956,2.96e-05,1.085e-05
7957,2.754e-05,1.31e-05
7958,6.044e-05,1.79e-05
7959,1.97e-05,8.8e-06
7960,1.59e-05,5.07e-06
7961,9.36e-06,4.7e-06
7962,5.58e-05,2.17e-05
7963,2.414e-05,6.9e-06
7964,1.87e-05,8.9e-06
7965,3.344e-05,1.335e-05
7966,4.27e-05,1.81e-05
7967,3.24e-05,1.09e-05
7968,2.325e-05,7.8e-06
7969,1e-05,3.6e-06
7970,1.86e-05,7.3e-06
7971,3.13e-05,9.6e-06
7972,1.87e-05,6.14e-06
7973,1.13e-05,5.3e-06
7974,1.603e-05,5.66e-06
7975,1.884e-05,1.293e-05
7976,1.186e-05,7.45e-06
7977,1.496e-05,7.15e-06
7978,3.03e-05,1.11e-05
7979,2.58e-05,8.46e-06
7980,3.05e-05,1.44e-05
7981,2.396e-05,7.75e-06
7982,3.07e-05,1.097e-05
7983,2.784e-05,8.1e-06
7984,2.325e-05,9.2e-06
7985,4.25e-05,1.204e-05
7986,3.54e-05,9e-06
7987,3.54e-05,1.407e-05
7988,1.115e-05,4.95e-06
7989,1.997e-05,9.6e-06
7990,1.067e-05,4.5e-06
7991,3.01e-05,1.48e-05
7992,1.717e-05,7.33e-06
7993,2.027e-05,8.6e-06
7994,2.545e-05,8.64e-06
7995,1.884e-05,5.84e-06
7996,2.8e-05,1.21e-05
7997,1.764e-05,5.8e-06
7998,0.00010324,2.51e-05
7999,4.095e-05,1.353e-05
8000,1.585e-05,5.25e-06
8001,7.9e-06,6.2e-06
8002,1.514e-05,5.66e-06
8003,9.4e-06,4.1e-06
8004,1.54e-05,7.15e-06
8005,2.9e-05,1.23e-05
8006,1.895e-05,7.6e-06
8007,1.09e-05,4.05e-06
8008,9.5e-06,5.1e-06
8009,1.836e-05,6.1e-06
8010,6.05e-05,2.736e-05
8011,2.22e-05,1.144e-05
8012,3.07e-05,1.79e-05
8013,1.293e-05,6.26e-06
8014,1.79e-05,7.03e-06
8015,1.78e-05,7.03e-06
8016,3.27e-05,1.097e-05
8017,1.81e-05,9.83e-06
8018,1.33e-05,6.56e-06
8019,1.746e-05,6.85e-06
8020,4.435e-05,1.33e-05
8021,2.104e-05,8.4e-06
8022,1.99e-05,6.56e-06
8023,4.1e-05,1.395e-05
8024,8.1e-06,3.8e-06
8025,1.55e-05,6.74e-06
8026,2.855e-05,1.05e-05
8027,6.05e-05,2.81e-05
8028,7.8e-06,3.46e-06
8029,2.044e-05,8.4e-06
8030,2.986e-05,1.05e-05
8031,1.043e-05,6.6e-06
8032,1.54e-05,5.2e-06
8033,1.45e-05,6e-06
8034,6.765e-05,1.75e-05
8035,8.6e-06,3.9e-06
8036,2.33e-05,1.216e-05
8037,1.574e-05,8.4e-06
8038,1.46e-05,5.6e-06
8039,7.844e-05,2.545e-05
8040,7.206e-05,2.23e-05
8041,3.18e-05,1.216e-05
8042,1.53e-05,4.77e-06
8043,1.18e-05,4.35e-06
8044,1.305e-05,4.8e-06
8045,1.067e-05,7.45e-06
8046,2.42e-05,1.06e-05
8047,1.85e-05,7.8e-06
8048,8.2e-06,3.93e-06
8049,6.6e-06,4.23e-06
8050,2.36e-05,9.7e-06
8051,4.023e-05,5.3e-05
8052,7.03e-06,5e-06
8053,1.186e-05,4.9e-06
8054,7.045e-05,3.016e-05
8055,2.68e-05,1.03e-05
8056,2.2e-05,1.04e-05
8057,6.74e-05,1.85e-05
8058,1.94e-05,9.2e-06
8059,2.23e-05,1.05e-05
8060,3.28e-05,1.93e-05
8061,3.48e-05,1.16e-05
8062,1.47e-05,5.7e-06
8063,2.027e-05,8.2e-06
8064,2.82e-05,1.544e-05
8065,2.223e-05,7.2e-06
8066,2.47e-05,8.8e-06
8067,3.02e-05,1.127e-05
8068,1.204e-05,4.8e-06
8069,4.29e-05,2.486e-05
8070,1.854e-05,6.5e-06
8071,3.53e-05,9.1e-06
8072,1.454e-05,5.5e-06
8073,5.49e-05,1.89e-05
8074,8.9e-06,4e-06
8075,1.53e-05,5.96e-06
8076,8.9e-06,4.35e-06
8077,2.486e-05,1.067e-05
8078,2.784e-05,1.11e-05
8079,2.28e-05,1.06e-05
8080,2.366e-05,1.47e-05
8081,1.556e-05,5.6e-06
8082,2.474e-05,1.09e-05
8083,1.484e-05,5.1e-06
8084,1.484e-05,5.2e-06
8085,1.144e-05,5.07e-06
8086,4.01e-05,1.41e-05
8087,1.425e-05,5.7e-06
8088,2.64e-05,1.74e-05
8089,5.79e-05,3.46e-05
8090,2.38e-05,9.95e-06
8091,2.39e-05,8.5e-06
8092,2.503e-05,8.76e-06
8093,2.16e-05,7.87e-06
8094,1.66e-05,7.7e-06
8095,1.097e-05,5.4e-06
8096,2.3e-05,8e-06
8097,1.85e-05,7.87e-06
8098,4.894e-05,1.395e-05
8099,1.13e-05,5.8e-06
8100,3.74e-05,9.83e-06
8101,6.87e-05,1.96e-05
8102,1.657e-05,5.36e-06
8103,1.19e-05,5.25e-06
8104,2.35e-05,8e-06
8105,4.48e-05,1.32e-05
8106,1.73e-05,6.74e-06
8107,3.386e-05,2.57e-05
8108,1.22e-05,5.1e-06
8109,2.646e-05,1.28e-05
8110,1.95e-05,6.85e-06
8111,1.77e-05,6.44e-06
8112,2.65e-05,1.085e-05
8113,1.705e-05,6.85e-06
8114,1.913e-05,6.3e-06
8115,2.617e-05,1.19e-05
8116,1.73e-05,5.9e-06
8117,3.827e-05,1.1e-05
8118,8.965e-05,2.7e-05
8119,1.47e-05,7.03e-06
8120,3.43e-05,1.276e-05
8121,2.676e-05,1.04e-05
8122,2.104e-05,8.17e-06
8123,4.77e-06,4.3e-06
8124,2.38e-05,7.57e-06
8125,8.29e-05,3.046e-05
8126,1.234e-05,5.5e-06
8127,4.303e-05,1.05e-05
8128,1.067e-05,4.65e-06
8129,9.4e-06,4.5e-06
8130,1.59e-05,1.23e-05
8131,5.71e-05,2.1e-05
8132,2.444e-05,7.4e-06
8133,1.967e-05,7.33e-06
8134,1.556e-05,6.8e-06
8135,2.29e-05,6.56e-06
8136,1.436e-05,7.4e-06
8137,2.044e-05,1.2e-05
8138,3.284e-05,1.436e-05
